N	2gram	Tiupa_Anal	TeoriaLi
2551	юмором в	1	1
2552	реплики общения	1	1
2553	свое я	1	1
2554	фигура любима	1	1
2555	состоит не	3	1
2556	самоценности личного	1	1
2557	которому автор	1	1
2558	хотят скрыть	1	1
2559	внутреннюю праведность	1	1
2560	почве карнавального	1	1
2561	облечена в	1	1
2562	музы лирическая	1	1
2563	а целостное	1	1
2564	индивидуальность писателя	1	1
2565	морализаторскую премудрость	1	1
2566	такы же	1	1
2567	индивидуальными жизнями	1	1
2568	ситуации но	2	1
2569	суть взаимодействия	1	1
2570	занимательное неожиданное	1	1
2571	зарисовки война	1	1
2572	воспроизводимых в	1	1
2573	ддд ссс	1	1
2574	одиночество трагизма	1	1
2575	и оказываясь	1	1
2576	карнавальности комизма	1	1
2577	человеческой голове	1	1
2578	совершенно не	3	1
2579	складываются ценностные	1	1
2580	центрального героя	2	1
2581	или хулы	1	1
2582	другого которая	1	1
2583	и связывающих	1	1
2584	ставят перед	1	1
2585	однако никакой	1	1
2586	жизнь второй	1	1
2587	или циклической	1	1
2588	образом соотнесены	1	1
2589	сердце элегическое	1	1
2590	типов но	1	1
2591	частного бытия	1	1
2592	со смертью	1	1
2593	ли я	2	1
2594	читатель не	1	1
2595	или диалога	1	1
2596	друг перед	1	1
2597	он же	2	1
2598	полноте и	2	1
2599	я элегический	1	1
2600	не оглядывается	1	1
2601	лица по	1	1
2602	от миропорядка	1	1
2603	преимуществу невольному	1	1
2604	если граница	1	1
2605	своих именах	1	1
2606	в центр	2	1
2607	а самозванство	1	1
2608	строках строф	1	1
2609	дискурсии обладает	1	1
2610	не фауста	1	1
2611	увиденная в	1	1
2612	сгустившимся в	1	1
2613	художественностью с	1	1
2614	есть притворное	1	1
2615	чаемая фигура	1	1
2616	истории не	2	1
2617	помещиках гоголя	1	1
2618	разъединяет участников	1	1
2619	событийно-исторической формой	1	1
2620	позиций классического	1	1
2621	всегда эксплицированного	1	1
2622	в догадке	1	1
2623	игореве в	1	1
2624	и частной	1	1
2625	осуществляется в	2	1
2626	собою ту	1	1
2627	она же	1	1
2628	мире бобчинским	1	1
2629	оказывающиеся лишь	1	1
2630	не гляди	1	1
2631	лишь осуществляет	1	1
2632	сверхличному ратному	1	1
2633	сторону сакральной	1	1
2634	есть от	1	1
2635	духа роковое	1	1
2636	точка золотого	1	1
2637	зависит от	1	1
2638	и абстрактность	1	1
2639	вследствие которого	2	1
2640	композиции обращающий	1	1
2641	языков в	1	1
2642	половцев ужасошася	1	1
2643	всеобщие полюса	1	1
2644	и невымышленные	1	1
2645	жизни россыпь	1	1
2646	в действительности	2	1
2647	близости людей	1	1
2648	усиливает ключевой	1	1
2649	качестве модуса	1	1
2650	внутренние уровни	1	1
2651	нередко сводятся	1	1
2652	быть элиминирована	1	1
2653	когда на	1	1
2654	неблагополучии однако	1	1
2655	и комедия	1	1
2656	где мир	1	1
2657	душе поскольку	1	1
2658	лицом и	1	1
2659	языка и	1	1
2660	одновременно подвергается	1	1
2661	муза но	1	1
2662	означает самоопределиться	1	1
2663	вопрос о	1	1
2664	согласных звуков	1	1
2665	называемого чувства	1	1
2666	выделены в	1	1
2667	рода многослойных	1	1
2668	сливается с	1	1
2669	образом ориентировано	1	1
2670	русской поэтической	1	1
2671	данности их	1	1
2672	чужого пафоса	1	1
2673	ревизора сатирик	1	1
2674	литературы нередко	1	1
2675	оно анаграмматически	1	1
2676	личностности в	1	1
2677	но важнейшим	1	1
2678	учительный дискурс	1	1
2679	отчизны на	1	1
2680	хронотопа два	1	1
2681	уединенной личности	1	1
2682	чужда однако	1	1
2683	по тем	1	1
2684	схематичностью своих	1	1
2685	и ритмически	2	1
